,id,desc,category,price,old_price
41,2060160500008.0,peruu mango osteen,"Puu- ja juurviljad,Puuviljad",2.99,
42,2060177900006.0,holland pirn sweet sensation i klass,"Puu- ja juurviljad,Puuviljad",3.29,
43,4742022670033.0,datlid taldrikul 0.2kg,"Puu- ja juurviljad,Puuviljad",1.19,
44,8718963049722.0,kiivi söömisküps 4 tk pakis,"Puu- ja juurviljad,Puuviljad",3.09,
45,7290104570179.0,iisrael dattel medjoul 0.5kg,"Puu- ja juurviljad,Puuviljad",7.99,
46,2060177800009.0,itaalia feijoa,"Puu- ja juurviljad,Puuviljad",8.99,
47,4741116000015.0,grüne fee lehtsalat  potis,"Puu- ja juurviljad,Köögiviljad",1.29,
48,4740669040127.0,metsik rukola 0.1kg,"Puu- ja juurviljad,Köögiviljad",1.99,
49,4740669029061.0,holland sibul võrgus,"Puu- ja juurviljad,Köögiviljad",0.99,
50,4740669040066.0,salat mesculum 0.1kg,"Puu- ja juurviljad,Köögiviljad",1.99,
51,4740669040073.0,beebi lehtsalati mix 0.1kg,"Puu- ja juurviljad,Köögiviljad",2.09,
52,4740669030203.0,maroko kirss-ploomtomat i klass 0.25kg,"Puu- ja juurviljad,Köögiviljad",0.89,
53,4740669040141.0,beebi  spinat 0.1kg,"Puu- ja juurviljad,Köögiviljad",1.69,
54,6414894500623.0,rainbow paprika mix i klass 0.4kg,"Puu- ja juurviljad,Köögiviljad",2.59,
55,4740175000059.0,kadarbiku talu hapukapsas porgandiga pakitud 1kg,"Puu- ja juurviljad,Köögiviljad",2.19,
56,6416332000177.0,mahe idusalat 0.15kg,"Puu- ja juurviljad,Köögiviljad",1.99,
57,4741116000169.0,grüne fee salat  frillice potis,"Puu- ja juurviljad,Köögiviljad",1.69,
58,4740684000045.0,peipsi hapukurk ämbris 0.5kg,"Puu- ja juurviljad,Köögiviljad",2.99,
59,6414894500128.0,kotimaista jääsalat potis,"Puu- ja juurviljad,Köögiviljad",1.59,
60,2060522100006.0,holland baklažaan,"Puu- ja juurviljad,Köögiviljad",4.49,
61,2060522300000.0,hispaania oranž paprika i klass,"Puu- ja juurviljad,Köögiviljad",3.49,
62,2060522900002.0,soome kurk pikk,"Puu- ja juurviljad,Köögiviljad",2.49,
63,2060523200002.0,eesti nuikapsas,"Puu- ja juurviljad,Köögiviljad",1.69,
64,2060523600000.0,poola punane kapsas,"Puu- ja juurviljad,Köögiviljad",0.89,
65,2060524500002.0,eesti luunja pikk kurk kiles,"Puu- ja juurviljad,Köögiviljad",4.49,
66,2060526300006.0,eesti kapsas,"Puu- ja juurviljad,Köögiviljad",0.49,
67,2060530100005.0,läti hiinakapsas,"Puu- ja juurviljad,Köögiviljad",1.29,
68,2060530600000.0,"holland jääsalat,ii klass","Puu- ja juurviljad,Köögiviljad",2.39,
69,6415350011141.0,soome magus paprika 0.2kg,"Puu- ja juurviljad,Köögiviljad",4.99,
70,4744117011011.0,must küüslauk 0.075kg,"Puu- ja juurviljad,Köögiviljad",7.59,
71,6416332001020.0,mahe redise idu 0.085kg,"Puu- ja juurviljad,Köögiviljad",1.99,
72,6416332001013.0,eesti küüslaugu idu 0.05kg,"Puu- ja juurviljad,Köögiviljad",2.29,
73,4741150000095.0,eesti hapukapsas jõhvikatega 0.9kg tops,"Puu- ja juurviljad,Köögiviljad",2.19,
74,4742063000769.0,pohlasalat 0.35kg,"Puu- ja juurviljad,Köögiviljad",2.99,
75,2060523500003.0,hiina küüslauk,"Puu- ja juurviljad,Köögiviljad",3.89,
76,6416332001006.0,mahe idutrio 0.15kg,"Puu- ja juurviljad,Köögiviljad",1.99,
77,6414894500630.0,rainbow keedetud maisitõlvikud 0.45kg,"Puu- ja juurviljad,Köögiviljad",1.79,
78,8718366141511.0,peruu suhkruhernes 0.15kg,"Puu- ja juurviljad,Köögiviljad",2.99,
79,2060580900006.0,eesti peipsi hapukurk,"Puu- ja juurviljad,Köögiviljad",4.39,
80,6414894501255.0,rainbow küüslauk 0.1kg,"Puu- ja juurviljad,Köögiviljad",0.79,
81,6414893391093.0,hispaania mahe paprika  mix i klass 0.35kg,"Puu- ja juurviljad,Köögiviljad",2.99,
82,6414894500197.0,rainbow valge sibul 0.35kg,"Puu- ja juurviljad,Köögiviljad",1.39,
83,8412187000711.0,hispaania mahe küüslauk 0.1kg,"Puu- ja juurviljad,Köögiviljad",1.09,
84,2060541900007.0,poola pudelkõrvits  1kg,"Puu- ja juurviljad,Köögiviljad",1.29,
85,4740270000404.0,küüslaugu küüned 0.1kg,"Puu- ja juurviljad,Köögiviljad",2.29,
86,6414894500203.0,rainbow magus sibul 3 tk,"Puu- ja juurviljad,Köögiviljad",1.59,
87,4744481010016.0,aedviljapuljong vegan 0.75l,"Puu- ja juurviljad,Köögiviljad",3.99,
88,4744481010030.0,kanapuljong  0.75l,"Puu- ja juurviljad,Köögiviljad",3.99,
89,4744481010047.0,veisepuljong  0.75l,"Puu- ja juurviljad,Köögiviljad",3.99,
90,6414894500135.0,kotimaista jääsalat lõigatud pakitud i klass,"Puu- ja juurviljad,Köögiviljad",1.89,
91,4742063000097.0,hapukurk 0.4kg,"Puu- ja juurviljad,Köögiviljad",2.59,
92,6414894500210.0,maroko rainbow kirssploomtomat i klass 0.25kg,"Puu- ja juurviljad,Köögiviljad",1.29,
93,8713037004256.0,hispaania mahe magus  paprika i klass 0.18kg,"Puu- ja juurviljad,Köögiviljad",2.49,
94,4740669030012.0,hispaania punane  kirsstomat i klass 0.25kg,"Puu- ja juurviljad,Köögiviljad",0.99,
95,8718963051329.0,paksoi shangai pakis,"Puu- ja juurviljad,Köögiviljad",2.89,
96,2060604700001.0,soome kurk kõver,"Puu- ja juurviljad,Köögiviljad",1.99,
97,4742368001539.0,ahjusegu 0.7kg,"Puu- ja juurviljad,Köögiviljad",2.19,
98,4744481010078.0,punase veini kaste 0.23l,"Puu- ja juurviljad,Köögiviljad",3.99,
99,4740199000912.0,eesti ahjuköögivili 1kg vaakum,"Puu- ja juurviljad,Köögiviljad",3.99,
100,4742798000201.0,soolakurk küüslauguga 0.5kg,"Puu- ja juurviljad,Köögiviljad",2.19,
101,8716062000996.0,holland kirsstomat dulcita i klass 0.2kg,"Puu- ja juurviljad,Köögiviljad",3.79,
102,2060471900009.0,holland kobartomat i klass,"Puu- ja juurviljad,Köögiviljad",2.79,
103,2060520100008.0,maroko tomat i klass,"Puu- ja juurviljad,Köögiviljad",1.49,
104,2060520900004.0,hispaania roheline paprika i klass,"Puu- ja juurviljad,Köögiviljad",3.89,
105,2060521000000.0,hispaania kollane paprika i klass,"Puu- ja juurviljad,Köögiviljad",2.99,
106,2060521100007.0,türgi punane paprika i klass,"Puu- ja juurviljad,Köögiviljad",2.49,
107,2060521200004.0,hispaania lillkapsas,"Puu- ja juurviljad,Köögiviljad",2.49,
108,2060521400008.0,hispaania zukini   suvikõrvits,"Puu- ja juurviljad,Köögiviljad",2.59,
109,2060521600002.0,holland punane mugulsibul,"Puu- ja juurviljad,Köögiviljad",0.99,
110,2060521700009.0,leedu mugulsibul,"Puu- ja juurviljad,Köögiviljad",0.59,
111,2060521800006.0,holland salatisibul,"Puu- ja juurviljad,Köögiviljad",1.59,
112,4744481010979.0,koorene tomatikaste vegan 0.23l,"Puu- ja juurviljad,Köögiviljad",2.99,
113,4742368001812.0,kadarbiku vinegrett 500g,"Puu- ja juurviljad,Köögiviljad",2.29,
114,4744481011228.0,pruun praekaste 0.23l,"Puu- ja juurviljad,Köögiviljad",2.99,
115,6430080550036.0,kasvimaa beebikartulid 0.5kg,"Puu- ja juurviljad,Köögiviljad",3.49,
116,4742063004408.0,jõhvikasalat chilliga 0.25kg,"Puu- ja juurviljad,Köögiviljad",2.99,
117,4742063004743.0,viibergi hapukapsas porgandiga 0.65kg,"Puu- ja juurviljad,Köögiviljad",2.29,
118,6416075931073.0,soome pärltomat 200g i klass,"Puu- ja juurviljad,Köögiviljad",4.29,
119,6416332001501.0,mahe mungoaidu 0.15kg,"Puu- ja juurviljad,Köögiviljad",1.99,
120,4742981010239.0,mahe mugulsibula mix 500g,"Puu- ja juurviljad,Köögiviljad",3.99,
121,4744481010412.0,aedviljapuljong 0.35l,"Puu- ja juurviljad,Köögiviljad",2.89,
122,4744481010429.0,kalapuljong 0.35l,"Puu- ja juurviljad,Köögiviljad",2.89,
123,4744481010436.0,kanapuljong 0.35l,"Puu- ja juurviljad,Köögiviljad",2.89,
124,4744481010443.0,veisepuljong 0.35l,"Puu- ja juurviljad,Köögiviljad",2.89,
125,4744481010450.0,aasia puljong 0.35l,"Puu- ja juurviljad,Köögiviljad",2.89,
126,6414894502399.0,kotimaista rooskapsas 0.3kg,"Puu- ja juurviljad,Köögiviljad",3.79,
127,4742981010598.0,mahe mugulsibul 0.5kg,"Puu- ja juurviljad,Köögiviljad",3.59,
128,6430064550007.0,soome nams kobartomat i klass karbis 0.5kg,"Puu- ja juurviljad,Köögiviljad",5.29,
129,4740608085899.0,mini rooma salat 0.23kg,"Puu- ja juurviljad,Köögiviljad",3.09,
130,4744664010017.0,peipsi hapukurk 0.4kg,"Puu- ja juurviljad,Köögiviljad",1.89,
131,4744481014403.0,fs goods basiiliku salatikaste 0.2l,"Puu- ja juurviljad,Köögiviljad",2.99,
132,2060522000009.0,poola porrulauk,"Puu- ja juurviljad,Köögiviljad",2.29,
133,4740175000233.0,hapukapsas porgandiga pakitud 0.5kg,"Puu- ja juurviljad,Köögiviljad",1.69,
134,6406510093848.0,hetki soome salatisegu  0.15kg,"Puu- ja juurviljad,Köögiviljad",2.19,
135,6415712904913.0,kotimaista  salatisegu 180 g tükeldatud salat: jääsalat valge,"Puu- ja juurviljad,Köögiviljad",2.59,
136,6415712905729.0,rainbow  peresalatisegu 250 g pestud tükeldatud peasalat ro,"Puu- ja juurviljad,Köögiviljad",2.39,
137,4744481010085.0,kookose-karri kaste 0.35l,"Puu- ja juurviljad,Köögiviljad",3.99,
138,4744481010191.0,koorene praekaste bechanel 0.35l,"Puu- ja juurviljad,Köögiviljad",3.49,
139,4742063001001.0,hapukurgiviilud küüslauguga 0.4kg,"Puu- ja juurviljad,Köögiviljad",2.79,
140,4742023130512.0,brokkoli võrsed 0.04kg,"Puu- ja juurviljad,Köögiviljad",2.99,
141,4744481010108.0,koorene kukeseene kaste 0.35l,"Puu- ja juurviljad,Köögiviljad",3.99,
142,2060157100006.0,soome tšillipaprika mix keskmise tugevusega,"Puu- ja juurviljad,Köögiviljad",35.99,
143,4742798000331.0,soolakurk punase tšilliga 0.3kg,"Puu- ja juurviljad,Köögiviljad",2.19,
144,4742063000981.0,marineeritud kurk 0.4kg,"Puu- ja juurviljad,Köögiviljad",2.79,
145,6406510093626.0,hetki värviline wokimix 0.3kg,"Puu- ja juurviljad,Köögiviljad",2.99,
146,4744481010283.0,koorene piprakaste 0.23l,"Puu- ja juurviljad,Köögiviljad",3.49,
147,4744481010207.0,koorene sidrunikaste 0.23l,"Puu- ja juurviljad,Köögiviljad",3.49,
148,4745011005618.0,krimchi peakapsa kimchi 0.4kg,"Puu- ja juurviljad,Köögiviljad",8.89,
149,4745011005632.0,krimchi hiinakapsa kimchi 0.4kg,"Puu- ja juurviljad,Köögiviljad",8.89,
150,4744323010020.0,rooma salat potis,"Puu- ja juurviljad,Köögiviljad",1.99,
151,4745011005656.0,krimchi suitsune kimchi lillkapsaga 0.4kg,"Puu- ja juurviljad,Köögiviljad",8.89,
152,4745011005625.0,krimchi eriti vürtsikas peakapsa kimchi 0.4kg,"Puu- ja juurviljad,Köögiviljad",8.89,
153,4740199000073.0,holland shalotsibul 0.25kg,"Puu- ja juurviljad,Köögiviljad",1.29,
154,4744332010431.0,lilla kolrabi võrsed potis,"Puu- ja juurviljad,Köögiviljad",1.69,
155,4744332010486.0,hernevõrsed potis,"Puu- ja juurviljad,Köögiviljad",1.69,
156,4745011005649.0,eriti vürtsikas hiinakapsa kimchi 0.4kg,"Puu- ja juurviljad,Köögiviljad",8.89,
157,4744481010917.0,koorene hakklihakaste 0.35l,"Puu- ja juurviljad,Köögiviljad",2.99,
158,4740608060087.0,soome kotimaista kirsstomat 250g i kl,"Puu- ja juurviljad,Köögiviljad",3.99,
159,752794998604.0,küüslauk 0.2kg,"Puu- ja juurviljad,Köögiviljad",3.99,
160,4740426000203.0,hapukapsas jaagumäe kg,"Puu- ja juurviljad,Köögiviljad",1.89,
161,6416046151004.0,järvikylä pehtoorin salat,"Puu- ja juurviljad,Köögiviljad",2.09,
162,4743116000019.0,laheotsa kartul laura 2kg,"Puu- ja juurviljad,Kartulid",2.99,
163,4743116000163.0,laheotsa kartul 2kg,"Puu- ja juurviljad,Kartulid",2.99,
164,4743116000026.0,laheotsa kartul laura 4kg,"Puu- ja juurviljad,Kartulid",5.29,
165,4743116000200.0,laheotsa kartul 4kg,"Puu- ja juurviljad,Kartulid",4.99,
166,8713037005079.0,hispaania mahe bataat  0.5kg,"Puu- ja juurviljad,Kartulid",3.99,
167,4743097000138.0,kartul laura 2 kg pestud,"Puu- ja juurviljad,Kartulid",2.49,
168,4743097000114.0,kartul gala pestud 2kg,"Puu- ja juurviljad,Kartulid",2.29,
169,4748001012917.0,eelkeedetud varajane kartul tilliga 0.8kg,"Puu- ja juurviljad,Kartulid",3.49,
170,4742981017511.0,eesti mahe varajane kartul 1kg,"Puu- ja juurviljad,Kartulid",1.99,
171,2060220500009.0,eesti kartul pesemata gala,"Puu- ja juurviljad,Kartulid",0.39,
172,2060500100004.0,eesti kartul laura,"Puu- ja juurviljad,Kartulid",0.59,
173,2060500600009.0,usa bataat,"Puu- ja juurviljad,Kartulid",2.29,
174,2060526900008.0,eesti kartul pestud flavia,"Puu- ja juurviljad,Kartulid",0.69,
175,4740175000530.0,kadarbiku talu beebi porgand 0.25kg,"Puu- ja juurviljad,Juurviljad",1.39,
176,4740175000011.0,kadarbiku talu pakitud porgand 0.5kg,"Puu- ja juurviljad,Juurviljad",0.99,
177,4740175000578.0,kadarbiku talu aurutatud-kooritud peet vaakumis 0.5kg,"Puu- ja juurviljad,Juurviljad",1.49,
178,4751006960169.0,porgand crispy 0.2kg,"Puu- ja juurviljad,Juurviljad",1.49,
179,2060510500009.0,eesti punane peet,"Puu- ja juurviljad,Juurviljad",0.59,
180,2060525100003.0,läti mustrõigas,"Puu- ja juurviljad,Juurviljad",1.39,
181,2060525800002.0,eesti kõrvits muskaat,"Puu- ja juurviljad,Juurviljad",1.19,
182,2060541000004.0,hiina ingver,"Puu- ja juurviljad,Juurviljad",3.89,
183,2060540700004.0,hispaania roheline jalopeno (medium),"Puu- ja juurviljad,Juurviljad",10.99,
184,2060540600007.0,hispaania punane  tsilli (medium),"Puu- ja juurviljad,Juurviljad",8.99,
185,6414894500661.0,kotimaista juurviljakuubikud (porgand kaalikas pastinaak porrulauk s,"Puu- ja juurviljad,Juurviljad",2.49,
186,2060512000002.0,eesti porgand,"Puu- ja juurviljad,Juurviljad",0.49,
187,4744153010023.0,portugal hernes pakitud 0.45kg,"Puu- ja juurviljad,Juurviljad",3.59,
188,4742063005368.0,viibergi keedupeet 0.4kg,"Puu- ja juurviljad,Juurviljad",1.49,
189,4742368001553.0,pestud porgand premium 1kg,"Puu- ja juurviljad,Juurviljad",1.69,
190,4748001005254.0,mõisaproua aurutatud peet 0.5kg,"Puu- ja juurviljad,Juurviljad",0.99,
191,4748001005902.0,mõisaproua aurutatud riivitud peet 0.5kg,"Puu- ja juurviljad,Juurviljad",1.39,
192,2060541600006.0,soome pastinaak,"Puu- ja juurviljad,Juurviljad",3.19,
193,6414894502221.0,soome punapeet 1 kg,"Puu- ja juurviljad,Juurviljad",1.49,
194,2060529000002.0,holland juurseller,"Puu- ja juurviljad,Juurviljad",1.39,
195,8717755790637.0,redis 0.125kg,"Puu- ja juurviljad,Juurviljad",0.69,
196,2060510200008.0,hispaania sellerivars pakitud,"Puu- ja juurviljad,Juurviljad",1.99,
197,2060510300005.0,eesti kaalikas,"Puu- ja juurviljad,Juurviljad",0.99,
198,4740669013060.0,peruu kultuurmustikad karbis 0.125kg,"Puu- ja juurviljad,Marjad",1.59,
199,8718226440693.0,translation missing: et.origin_cf kultuurmustikad karbis 0.3kg,"Puu- ja juurviljad,Marjad",4.09,
200,8718226440051.0,hispaania vaarikas 0.125kg,"Puu- ja juurviljad,Marjad",2.99,
201,4740199000226.0,punane sõstar 0.125kg,"Puu- ja juurviljad,Marjad",3.99,
202,4771085203018.0,šampinjon  0.25kg,"Puu- ja juurviljad,Seened",1.69,
203,4771085203179.0,šampinjon pruun 0.25kg,"Puu- ja juurviljad,Seened",1.89,
204,4771085203353.0,läti portabella 280g,"Puu- ja juurviljad,Seened",3.49,
205,4742798003219.0,marineeritud šampinjonid 0.5kg,"Puu- ja juurviljad,Seened",4.29,
206,4742798001123.0,marineeritud kukeseen 0.5kg,"Puu- ja juurviljad,Seened",5.99,
207,4744314010039.0,eesti shiitake seened 0.15kg,"Puu- ja juurviljad,Seened",4.99,
208,4742960010021.0,shampinjon pruun  0.23kg,"Puu- ja juurviljad,Seened",2.19,
209,4742798003233.0,kuivatatud kivipuravik 0.035kg,"Puu- ja juurviljad,Seened",4.99,
210,4742798006548.0,kuivatatud kukeseened 0.03kg,"Puu- ja juurviljad,Seened",4.99,
211,6930299220084.0,seen shimeji valge 0.15kg,"Puu- ja juurviljad,Seened",2.59,
212,6930299220107.0,seen shimeji pruun 0.15kg,"Puu- ja juurviljad,Seened",2.59,
213,2060580400001.0,poola šampinjon,"Puu- ja juurviljad,Seened",3.59,
214,4771085203315.0,šampinjon baby 0.2kg,"Puu- ja juurviljad,Seened",1.79,
215,4740536111011.0,semaco marineeritud männiriisikad 0.45kg,"Puu- ja juurviljad,Seened",4.49,
216,4741116000077.0,grüne fee basiilik potis,"Puu- ja juurviljad,Ürdid",1.29,
217,4741116000046.0,grüne fee till potis,"Puu- ja juurviljad,Ürdid",1.69,
218,4741116000398.0,grüne fee koriander potis,"Puu- ja juurviljad,Ürdid",1.69,
219,4741116000053.0,grüne fee petersell potis,"Puu- ja juurviljad,Ürdid",1.69,
220,4741116000183.0,grüne fee petersell ja murulauk potis,"Puu- ja juurviljad,Ürdid",1.69,
221,4741116000084.0,grüne fee meliss potis,"Puu- ja juurviljad,Ürdid",1.69,
222,6414893388246.0,kotimaista basiilik  potis,"Puu- ja juurviljad,Ürdid",1.59,
223,6414893388338.0,kotimaista sidrunmeliss potis,"Puu- ja juurviljad,Ürdid",1.69,
224,6414893388345.0,kotimaista münt potis,"Puu- ja juurviljad,Ürdid",1.59,
225,6414893388406.0,kotimaista nisuoras potis,"Puu- ja juurviljad,Ürdid",1.69,
226,6414893388253.0,kotimaista koriander potis,"Puu- ja juurviljad,Ürdid",1.59,
227,6414893388222.0,kotimaista petersell potis,"Puu- ja juurviljad,Ürdid",1.59,
228,6414893388260.0,kotimaista tüümian potis,"Puu- ja juurviljad,Ürdid",1.69,
229,8028495000598.0,rosmariin 0.05kg,"Puu- ja juurviljad,Ürdid",1.69,
230,4740608092163.0,rosmariin potis,"Puu- ja juurviljad,Ürdid",2.59,
231,6430021740083.0,soome oregano potis,"Puu- ja juurviljad,Ürdid",3.29,
232,6414894500289.0,soome petersell 0.03kg,"Puu- ja juurviljad,Ürdid",1.29,
233,6430021740045.0,soome salvei potis,"Puu- ja juurviljad,Ürdid",3.29,
234,6414894500272.0,soome till 0.03kg,"Puu- ja juurviljad,Ürdid",1.29,
235,6414893388291.0,aed-harakputk,"Puu- ja juurviljad,Ürdid",1.69,
236,6414893388307.0,harilik leeskputk,"Puu- ja juurviljad,Ürdid",1.29,
237,6414893388383.0,kotimaista aedoblikas,"Puu- ja juurviljad,Ürdid",1.69,
238,6405287000943.0,proteiinisalat 80,"Puu- ja juurviljad,Ürdid",3.19,
239,7340083404672.0,sidrunhein 0.05kg,"Puu- ja juurviljad,Ürdid",1.69,
240,2060523100005.0,lehtpetersell pakitud alusel,"Puu- ja juurviljad,Ürdid",8.99,
241,2060524000007.0,itaalia till pakitud  alusel,"Puu- ja juurviljad,Ürdid",12.99,
242,6414893388215.0,kotimaista till potis,"Puu- ja juurviljad,Ürdid",1.59,
243,6414893388239.0,kotimaista murulauk potis,"Puu- ja juurviljad,Ürdid",1.59,
244,4740003003771.0,rakvere kodune hakkliha 0.4kg,"Liha,Hakkliha",3.19,
245,4740003003788.0,rakvere kodune hakkliha 0.6kg,"Liha,Hakkliha",4.59,
246,4740171075761.0,maks&moorits delikatesshakkliha 0.3kg,"Liha,Hakkliha",3.29,
247,4740171075518.0,maks&moorits kodune hakkliha 0.5kg,"Liha,Hakkliha",3.59,
248,4740046009556.0,tallegg delikatess broilerihakklihasegu 0.3kg,"Liha,Hakkliha",2.59,
249,4740171075433.0,maks & moorits veisehakkliha 0.3kg,"Liha,Hakkliha",2.89,
250,4740003003900.0,rakvere extra protein power veisehakkliha 0.24kg,"Liha,Hakkliha",4.59,
251,4740223013093.0,uvic kodune hakkliha 0.5kg,"Liha,Hakkliha",1.99,
252,4770513113608.0,rannamõisa hakklihasegu kanafileest 0.45kg,"Liha,Hakkliha",2.89,
253,4740171179841.0,m&m delikatess seahakkliha 0.3kg,"Liha,Hakkliha",1.99,
254,4740003014920.0,rakvere perehakklihasegu 0.3kg,"Liha,Hakkliha",1.69,
255,4740171075532.0,maks&moorits seahakkliha 0.5kg,"Liha,Hakkliha",2.79,
256,4740046004384.0,tallegg fitness kanafilee hakkliha 0.3kg,"Liha,Hakkliha",2.29,2.85
257,4740456005346.0,liivimaa lihaveis mahe lihaveise hakkliha 0.5kg,"Liha,Hakkliha",5.89,
258,4740171179018.0,maks&moorits sea- ja veisehakkliha 0.5kg,"Liha,Hakkliha",3.59,
259,4740003013510.0,rakvere extra protein power seahakkliha 0.3kg,"Liha,Hakkliha",2.39,
260,4740171170022.0,maks&moorits kodune kotletisegu 0.5kg,"Liha,Hakkliha",3.19,
261,4770513113615.0,rannamõisa kanakintsuliha hakklihasegu 0.45kg,"Liha,Hakkliha",2.79,
262,4740003015767.0,rakvere veisehakkliha 0.3kg,"Liha,Hakkliha",3.49,
263,4740003006543.0,rakvere hakkliha sea-ja veiselihast 0.4kg,"Liha,Hakkliha",2.99,
264,4740296008057.0,rannarootsi viini šnitsel seavälisfileest 0.4kg,"Liha,Hakkliha pooltooted",4.39,
265,4740296008293.0,rannarootsi šveitsi šnitsel seavälisfileest 0.4kg,"Liha,Hakkliha pooltooted",3.99,
266,4740569010664.0,oskar kebab lambalihaga 0.4kg,"Liha,Hakkliha pooltooted",6.29,
267,4740003014500.0,rakvere klassikaline veiselihaburger 0.22kg,"Liha,Hakkliha pooltooted",3.49,
268,4740296012498.0,rannarootsi sealiha kotletid 0.2kg (gluteenivaba),"Liha,Hakkliha pooltooted",2.19,
269,4740296012481.0,rannarootsi vasikaliha kotletid 0.2kg (gluteenivaba),"Liha,Hakkliha pooltooted",2.29,2.99
270,2323105600004.0,armeenia grill lamba kebab kg,"Liha,Hakkliha pooltooted",14.99,
271,4740003009629.0,rakvere seavälisfileest minutipihv 0.38kg,"Liha,Koduloomaliha",3.39,
272,2360381400003.0,rakvere seapraad klassikaline kg,"Liha,Koduloomaliha",6.39,
273,2360331300001.0,rakvere sea kaelakarbonaad kg,"Liha,Koduloomaliha",8.49,
274,4740003007151.0,rakvere sea maks 0.6kg,"Liha,Koduloomaliha",1.19,
275,4740003007229.0,rakvere seakeeled 0.72kg,"Liha,Koduloomaliha",6.19,
276,4740003007298.0,rakvere veisemaks 0.6kg,"Liha,Koduloomaliha",3.79,
277,4740003009889.0,rakvere raguu 1.3kg,"Liha,Koduloomaliha",1.29,1.59
