,id,desc,category,price,old_price,discount_type
1176,196901,Kartulivahvel meresoolaga Balsnack 90g,SH-9-8-18,1.25,,"
"
1177,1001468,Kuiv.marjade ja pähklite segu Arimex 1 GO 50g,SH-9-4-13,1.25,,"
"
1178,196902,Kartulivahvel hapuk. ja sibula Balsnack 90g,SH-9-8-18,1.25,,"
"
1179,293864,Hapukoor Tere 20% 330g,SH-11-5-22,1.25,,"
"
1180,940424,Võileivamääre karulaugupesto Farmi 150g,SH-11-3-15,1.25,,"
"
1181,279257,Sai Kodusai suur Fazer 500g,SH-6-7-22,1.25,,"
"
1182,926514,Peedi-porg.-past. pehmik Eesti Pagar 240g,SH-6-2-10,1.25,,"
"
1183,929064,Leib seemnepala Ruks Leibur 260g,SH-6-2-12,1.25,,"
"
1184,102693,Soolapähkel Pindas 200g,SH-9-4-14,1.25,,"
"
1185,801045,Suhkur Rimi 1kg,SH-13-13-85,1.25,,"
"
1186,133437,Kanapuljong peterselli ja tilliga Maggi 120g,SH-13-8-43,1.25,,"
"
1187,1360007,"Karboniseerimata sidruni jook Rimi 1,5l",SH-3-12-9,1.25,,"
"
1188,100528,Must terapipar Santa Maria 22g,SH-13-12-75,1.25,,"
"
1189,109397,Kartulitärklis Alojas 400g,SH-13-4-19,1.25,,"
"
1190,803334,Mahlajook segumarja Rimi 1l,SH-3-8-2,1.25,,"
"
1191,803535,Maisihelbed Rimi 250g,SH-13-3-15,1.25,,"
"
1192,172829,Herned kollased poolitatud Tartu Mill 500g,SH-13-7-33,1.25,,"
"
1193,808923,Hommikusöögihelbed Rimi Cinna munch 250g,SH-13-3-15,1.25,,"
"
1194,812232,Valged oad Rimi Basic 400g,SH-13-7-37,1.25,,"
"
1195,165960,Jahvatatud kurkum Kotanyi 20g,SH-13-12-76,1.25,,"
"
1196,126029,Basiilik kuivatatud Kotany 9 g,SH-13-12-76,1.25,,"
"
1197,128998,Hakitud küüslauk Kotanyi 28g,SH-13-12-76,1.25,,"
"
1198,129001,Majoraan Kotanyi 6g,SH-13-12-76,1.25,,"
"
1199,134042,Kummikommid Red Band Truly Party Animals 110g,SH-9-3-2,1.25,,"
"
1200,139226,Tüümian Kotanyi 14g,SH-13-12-76,1.25,,"
"
1201,139227,Ürdid Kotanyi 17g,SH-13-12-76,1.25,,"
"
1202,139228,Itaalia ürdid Kotanyi 14g,SH-13-12-76,1.25,,"
"
1203,126030,Till Kotany 11g,SH-13-12-76,1.25,,"
"
1204,167751,Kuivatatud puuviljade ja pähklite segu 1go50g,SH-9-4-13,1.25,,"
"
1205,1360017,"Karb-mata õunamaitseline jook Rimi 1,5l",SH-3-12-9,1.25,,"
"
1206,808079,Oad Cannellini I Love Eco 380g,SH-13-10-50,1.25,,"
"
1207,1001163,Šokolaadibatoon Crunchy Karl Fazer 55g,SH-9-9-21,1.25,,"
"
1208,810830,Bambusevõrsed ICA Asia viilut. 227g/142g,SH-13-11-66,1.25,,"
"
1209,939091,Proteiinipuding soolakaramelli Fit 150g,SH-11-2-2,1.25,,"
"
1210,961886,Hapendatud pett MO Saaremaa 1kg,SH-11-1,1.25,,"
"
1211,801700,Kiirkaerahelbed Rimi 450g,SH-13-2-9,1.25,,"
"
1212,948572,Prot.jogurt cremebrulee Valio ProFeel 200g,SH-11-2-3,1.25,,"
"
1213,168139,Küpsised täistera Digestive Kalev 200g,SH-9-5-5,1.25,,"
"
1214,808078,Oad mustad I Love Eco 380g,SH-13-10-50,1.25,,"
"
1215,939100,Proteiinipuding kakao magusainetega Fit 150g,SH-11-2-2,1.25,,"
"
1216,939092,Proteiinipuding vanilli magusainega Fit 150g,SH-11-2-2,1.25,,"
"
1217,811015,Purustatud tomatid ICA 390g,SH-13-10-63,1.25,,"
"
1218,808732,Peet õunamahlas Rimi 480g/295g,SH-13-10-55,1.25,,"
"
