,id,desc,category,price,old_price,discount_type
2063,977541,piimajook proteiini vanilli magus fit! 0.25kg,SH-11-8-35,1.65,,"
"
2064,977535,piimajook proteiini kakao magus fit! 0.25kg,SH-11-8-35,1.65,,"
"
2065,1368689,õlu gubernija ekstra lager 5.2% 0.568l prk,SH-1-6,1.65,,"
"
2066,1368300,funktsionaalne jook reign razzle berry 0.5l,SH-3-4,1.65,,"
"
2067,977090,jäätis ban.-šok eriti rammus 0.11kg 0.2l,SH-4-1-4,1.65,,"
"
2068,126009,pulgakommid moomin fazer 0.12kg,SH-9-6-11,1.65,,"
"
2069,7217793,kassitoit friskies junior kanaga 0kg,SH-7-1-1,1.65,,"
"
2070,1368219,muu alk.jook saaremaa rhu g&t 4.5% 0.275l,SH-1-3,1.65,,"
"
2071,1003552,riis aurutatud tartu mill 0kg,SH-13-15-91,1.65,,"
"
2072,973676,ciabatta tume külmutatud 0.3kg,SH-4-6-21,1.65,,"
"
2073,1368108,toonik jõhvikas ja ingver double dutch 0.2l,SH-3-11,1.65,,"
"
2074,995326,koorejogurt pohla-valge šokol alma muah 0.38kg,SH-11-2-5,1.65,,"
"
2075,910430,vahvlid värsketest munadest dance cake 0.165kg,SH-6-1-5,1.65,,"
"
2076,965770,balti vürtsikilud briis 0.4kg,SH-8-16-21,1.65,,"
"
2077,928062,joogijogurt mango alma 0.9kg,SH-11-2-6,1.65,,"
"
2078,802647,paprika punane marinaadis rimi 0.68kg 0.35kg,SH-13-10-57,1.65,,"
"
2079,734354,õhuvärskendaja autos wunder-baum,SH-15-2-11,1.65,,"
"
2080,924668,toorsuitsupeekoni kuubikud rakvere 0.14kg,SH-8-11-20,1.65,,"
"
2081,803437,küpsised rainbow rimi 0.15kg,SH-9-5-5,1.65,,"
"
2082,963437,koorene jogurt apel.-šokol farmi 0.4kg,SH-11-2-5,1.65,,"
"
2083,172917,punase karri maitseainesegu santa maria 0.032kg,SH-13-11-72,1.65,,"
"
2084,218589,prantsuse baguette küüslauguga 0.23kg,SH-6-6,1.65,,"
"
2085,7217781,kiisueine lõhega friskies 0kg,SH-7-1-1,1.65,,"
"
2086,7217795,kiisueine lihaga friskies 0kg,SH-7-1-1,1.65,,"
"
2087,922619,jogurt metsamarja-rukkikama farmi 0.38kg,SH-11-2-5,1.65,,"
"
2088,7075430,õhuvärskendaja wb bubble gum,SH-15-2-11,1.65,,"
"
2089,7103751,õhuvärskendaja wb margarita,SH-15-2-11,1.65,,"
"
2090,734351,õhuvärskendaja wb sport,SH-15-2-11,1.65,,"
"
2091,259730,margariin vähese rasvasisald voimix 60% 0.4kg,SH-11-9-40,1.65,,"
"
2092,900780,kreeka jogurt farmi 0.37kg,SH-11-2-8,1.65,,"
"
2093,970389,joogijogurt maasika-nektariini alma 0.9kg,SH-11-2-6,1.65,,"
"
2094,7252907,õhuvarskendaja cafe,SH-15-2-11,1.65,,"
"
2095,175696,läätsekrõpsud koorese tilliga eat real 0.04kg,SH-13-1-3,1.65,,"
"
2096,1350021,õlu double bock 7% 0.5l pdl,SH-1-6,1.65,,"
"
2097,803166,juust eesti viilutatud rimi 0.15kg,SH-11-3-17,1.65,,"
"
2098,7103707,õhuvärskendaja wb mai tai,SH-15-2-11,1.65,,"
"
2099,812101,marin kornišon rimi meega 0.35kg 0.18kg,SH-13-10-51,1.65,,"
"
2100,812217,juust rimi basic tilsit 45% 0.25kg,SH-11-3-19,1.66,,"
"
2101,291179,mahe maasika pulgakomm popoco 0.012kg,SH-19-6-1,1.68,,"
"
2102,291178,mahe mustika pulgakomm popoco 0.012kg,SH-19-6-1,1.68,,"
"
2103,7169937,l.skp.bellissima cover 40 naturale 12,SH-5-9,1.69,,"
"
2104,7128224,laste skp.bellissima cover 40 bianco 8,SH-5-9,1.69,,"
"
2105,7128221,laste skp.bellissima cover 40 bianco 4,SH-5-9,1.69,,"
"
2106,7128211,laste skp.bellissima cover 40 bianco 6,SH-5-9,1.69,,"
"
2107,7128035,laste skp.bellissima cover 40 bianco 12,SH-5-9,1.69,,"
"
2108,7128027,laste skp.bellissima cover 40 bianco 10,SH-5-9,1.69,,"
"
2109,1001351,kaerah täist ban maasika auga mahe 0.06kg,SH-13-2-12,1.69,,"
"
2110,980927,koorejogurt soolakaramelli muah 0.38kg,SH-11-2-5,1.69,,"
"
2111,1368297,toonik smith&williams red mixer 1.5l,SH-3-11,1.69,,"
"
2112,1001342,kaerahelbed täist õuna vaarika auga mahe 0.06kg,SH-13-2-12,1.69,,"
"
2113,813608,tume šokolaad sarapuupähklitega rimi 0.1kg,SH-9-9-22,1.69,,"
"
2114,813606,mandlid valges šokolaadis color mix rimi 0.1kg,SH-9-3-4,1.69,,"
"
2115,139809,muu alk jook hartwall orig ld strong 0.33l,SH-1-3,1.69,,"
"
2116,7169945,l.skp.bellissima cover 40 naturale 10,SH-5-9,1.69,,"
"
2117,7169959,laste skp.bellissima cover 40 naturale 8,SH-5-9,1.69,,"
"
2118,1003122,segujahu kartulipannkoogid tartu mill 0.2kg,SH-13-4-18,1.69,,"
"
2119,156908,mahe odrajahu koksvere 1kg,SH-19-4,1.69,,"
"
2120,1368298,toonik smith&williams tonic water 1.5l,SH-3-11,1.69,,"
"
2121,804393,seemnesegu salatile awake 0.15kg,SH-9-4-12,1.69,2.49,"loyalty
"
2122,996377,koorejogurt pistaatsiamaits alma muah 0.38kg,SH-11-2-5,1.69,,"
"
2123,978240,puding monte kookose kastmega zott 0.15kg,SH-11-2-2,1.69,,"
"
2124,993937,mustika vahepala 0.17kg,SH-16-2,1.69,,"
"
2125,1368619,õlu gubernija wheat hefewei 4.8% 0.568l prk,SH-1-6,1.69,,"
"
2126,294028,kooreiiris 0.18kg,SH-19-6-1,1.69,,"
"
2127,940435,mahejogurt ananassi-virsik.mango dobilas 0.3kg,SH-11-2-5,1.69,,"
"
2128,1369860,"karb.karas.jook õuna-maas.pandy mag.ain.0,33l",SH-3-10,1.69,,"
"
2129,1369850,"karb.karastusjook vaarika pandy mag.ain.0,33l",SH-3-10,1.69,,"
"
2130,1005783,šokolaadibatoon šnickers super +1 0.112kg,SH-9-9-21,1.69,,"
"
2131,1369524,siider saku antvärk paljas õun 4.5% 0.33l,SH-1-8,1.69,,"
"
2132,7258659,puuvil.jogur.kirsib.öko hipp al.1a 23gr,SH-5-6-17,1.69,,"
"
2133,1369534,muu alkohoolne jook saku kirss 4.5% 0.5l pdl,SH-1-6,1.69,,"
"
2134,1003121,segujahu kaerapannkoogid tartu mill 0.3kg,SH-13-4-18,1.69,,"
"
2135,978551,kanasnäkid super snack m&m 0.085kg,SH-8-15,1.69,,"
"
2136,813593,piimašokolaad sarapuupähklitega rimi 0.1kg,SH-9-9-20,1.69,,"
"
2137,1004372,proteiinibatoon pistaatsiapähkliga better 0.05kg,SH-13-1-8,1.69,,"
"
2138,806970,oliivid kivideta kalamon ica 0.24kg,SH-13-10-56,1.69,,"
"
2139,181473,kiirnuudliroog veise- ja wasabi maitse 0.096kg,SH-13-8-39,1.69,,"
"
2140,1359902,õlu saku originaal 4.7% 0.5l purk,SH-1-6,1.69,,"
"
2141,1359831,õlu meistrite gildi kuldne 0.568l prk,SH-1-6,1.69,,"
"
2142,1350772,õlu sol 4.5% 0.33l,SH-1-6,1.69,,"
"
2143,103255,mais magus bonduelle 0.34kg,SH-13-10-52,1.69,,"
"
2144,903891,koorejogurt creme brulee muah alma 6.5% 0.38kg,SH-11-2-5,1.69,,"
"
2145,1350168,õlu saku hele 5.2% 0.5l pdl,SH-1-6,1.69,,"
"
2146,952482,keefir laktoosivaba hellus 1kg,SH-11-1,1.69,,"
"
2147,946931,keeks eesti pagar 0.25kg,SH-6-1-1,1.69,,"
"
2148,939271,wrapikaste felix 0.22kg,SH-11-6-28,1.69,,"
"
2149,939267,kartulikaste felix 0.22kg,SH-11-6-28,1.69,,"
"
2150,938233,dipikaste eesti dip! 0.2kg,SH-11-6-25,1.69,,"
"
2151,920782,kodujuust laktoosivaba piimameister otto 0.22kg,SH-11-4-20,1.69,,"
"
2152,953461,munavalgemass balticovo 0.5kg,SH-11-7-30,1.69,,"
"
2153,909876,koorejogurt stracciatella muah alma 0.38kg,SH-11-2-5,1.69,,"
"
2154,922875,kreeka jogurt mustika alma 0.37kg,SH-11-2-5,1.69,,"
"
2155,1354543,õlu tuborg 4.6% 0.5l,SH-1-6,1.69,,"
"
2156,811886,"koerasööt nutribalance kanal,kalkun,400g",SH-7-2-4,1.69,,"
"
2157,811885,"koerasööt nutribalance veise,küülik,400g",SH-7-2-4,1.69,,"
"
2158,100724,koera küpsised pedigree markies 0.15kg,SH-7-2-5,1.69,,"
"
2159,1004633,muu al.jook sinebrychoff strong 8% 0.33l purk,SH-1-3,1.69,,"
"
2160,807304,küpsised caramel rimi 0.175kg,SH-9-5-5,1.69,,"
"
2161,297916,šampinjon pruun rimi 0.25kg,SH-12-7,1.69,,"
"
2162,946938,tšillipipra mix rimi 1kl 0.07kg,SH-12-2-13,1.69,,"
"
2163,296778,tomat chocmande rimi 1kl 0.4kg,SH-12-2-14,1.69,2.79,"regular
"
2164,926391,lihakas lastevorst 0.19kg viil,SH-8-4,1.69,,"
"
2165,298511,kohuke jõhvikamoosiga multipakk tere 0kg,SH-11-2-7,1.69,,"
"
2166,1356286,õuna-peedimahl kadarbiku 0.33l,SH-12-8-36,1.69,,"
"
2167,283380,kiivi gold pakitud 2kl 0.5kg,SH-12-5-28,1.69,,"
"
2168,912844,juustuvorst valla 0.6kg,SH-8-4,1.69,,"
"
2169,299592,koorejogurt rukkileiva-kaneeli muah alma 0.38kg,SH-11-2-5,1.69,,"
"
2170,1354923,muu alkohoolne jook saku mõdu 4% 0.5l,SH-1-6,1.69,,"
"
2171,917546,dipikaste vene dip! 0.2kg,SH-11-6-25,1.69,,"
"
2172,803436,küpsised kolme šokolaadi rimi 0.18kg,SH-9-5-5,1.69,,"
"
2173,946761,koorejogurt aedmaasika-bisk muah alma 0.38kg,SH-11-2-5,1.69,,"
"
2174,903037,majonees provansaal tarplan 0.41kg,SH-11-6-27,1.69,,"
"
2175,102638,marmelaadikuubikud marmiton 0.15kg,SH-9-6-9,1.69,,"
"
2176,161025,kadakamari santa maria 0.021kg,SH-13-12-73,1.69,,"
"
2177,808468,pannkoogijahu rimi 0.4kg,SH-13-4-18,1.69,,"
"
2178,808450,ülepannikoogijahu rimi 0.4kg,SH-13-4-18,1.69,,"
"
2179,181459,kaneelikoor santa maria 0.022kg,SH-13-13-81,1.69,,"
"
2180,160684,glasuur valge&musta šokol.dr.oetker 0.1kg,SH-13-13-82,1.69,,"
"
2181,183595,kummikommid hapud katjes wunderland 0.2kg,SH-9-3-2,1.69,,"
"
2182,142158,riivsai baltix 0.5kg,SH-13-13-84,1.69,,"
"
2183,804448,tee roheline green rimi 0kg,SH-13-17-97,1.69,,"
"
2184,104042,jook jõhvika põltsamaa 1l,SH-3-8-2,1.69,,"
"
2185,806996,riisigaletid juustumaitselised ica 0.13kg,SH-13-1-2,1.69,,"
"
2186,153801,sojahakkmass mysoya 0.2kg,SH-13-1-6-1,1.69,,"
"
2187,801008,nektar virsiku rimi 1l,SH-3-8-3,1.69,,"
"
2188,109409,tuhksuhkur dansukker 0.5kg,SH-13-13-81,1.69,,"
"
2189,808858,tee ürdi piparmündi rimi 0.05kg,SH-13-17-98,1.69,,"
"
2190,161486,tume šokolaad mangotäidisega pergale 0.1kg,SH-9-9-22,1.69,,"
"
2191,101376,piimašokolaad fazer geisha 0.1kg,SH-9-9-20,1.69,,"
"
2192,811584,pastakaste bolognese ica sojaga 0.39kg,SH-13-16-20,1.69,,"
"
2193,258909,hommikupeekon nõo 0.135kg,SH-8-11-20,1.69,,"
"
2194,217206,kodujuust murakamoosiga alma 5% 0.2kg,SH-11-4-20,1.69,,"
"
2195,201193,vorst kevadine saaremaa 0.25kg,SH-8-4,1.69,,"
"
2196,901275,köögiviljad aasia vürts maahärra 0.4kg,SH-4-3-14,1.69,2.19,"regular
"
2197,804188,fuet tapas selection by rimi 0.08kg,SH-8-23,1.69,2.19,"regular
"
2198,1361161,jook sidruni-laimi karb-tud rimi 2l,SH-3-7,1.69,,"
"
2199,1360934,karastusjook rimi cola 2l,SH-3-7,1.69,,"
"
2200,1360830,karastusjook rimi apelsinilimonaad 2l,SH-3-7,1.69,,"
"
2201,952654,kreeka jogurt maitsestamata tere 0.35kg,SH-11-2-8,1.69,,"
"
2202,1356328,karbon.kar.jook njoy sidruni-maasika 1.5l,SH-3-7,1.69,,"
"
2203,1355561,karbon.kar.jook njoy sidruni-laimi 1.5l,SH-3-7,1.69,,"
"
2204,810287,kookosjook rimi planet 0.4l,SH-13-11-67,1.69,,"
"
2205,207151,köögiviljasegu mehhiko maahärra 0.4kg,SH-4-3-14,1.69,2.19,"regular
"
2206,124215,krõpsud piraat hkoore ja küüsl balsnack 0.15kg,SH-9-8-15,1.69,,"
"
2207,177906,munanuudlid santa maria 0.2kg,SH-13-11-70,1.69,,"
"
2208,926710,täisterasepik kuldne leibur 0.5kg,SH-6-8,1.69,,"
"
