,id,desc,category,price,old_price,discount_type
837,206617,Sepik Õnne Eesti Pagar 300g,SH-6-8,0.99,,"
"
785,1003130,"Tee apteegitilli Herba 25x1,75g",SH-13-17-98,0.99,,"
"
807,1359667,"Mineraalvesi Akvile karboniseerimata 1,5l",SH-3-12-8,0.99,,"
"
788,1368293,"Mahlajook Dr. Active mustika-jõhvika 0,5l",SH-3-8-2,0.99,,"
"
809,1370986,"Alk.v.kokteil Le Coq Virgin Blue Lagoon 0,33l",SH-3-2,0.99,,"
"
833,1360400,"Apelsinimaits.karastusjook Mirinda 0,5l",SH-3-7,0.99,,"
"
832,200150,Sai Kodusai Fazer 300g,SH-6-7-22,0.99,,"
"
831,1360358,"Sidruni- ja laimimaits.karastusjook 7Up 0,5l",SH-3-7,0.99,,"
"
830,277956,Rukkileib Pärnu ELT 600g,SH-6-3-15,0.99,,"
"
829,125483,Karamellid apelsini Kalev Caramel 120g,SH-9-3-3,0.99,,"
"
828,270271,Must vormileib Eesti Pagar 280g,SH-6-3-15,0.99,,"
"
827,801004,Mahl õuna Rimi 1l,SH-3-8-1,0.99,,"
"
826,1353151,"Karastusjook Coca-Cola Zero 0,5l",SH-3-7,0.99,,"
"
825,803422,Nektar banaani Rimi 1l,SH-3-8-3,0.99,,"
"
824,809401,Kuivikud rosinatega Rimi 200g,SH-6-4-10,0.99,,"
"
834,135498,Müslibatoon jõhvika Corny 50g,SH-13-3-17,0.99,,"
"
835,1364365,"Õlu Saku Originaal 4,7%vol 0,33l prk",SH-1-6,0.99,,"
"
822,155423,Müslibatoon kookosega Corny 50g,SH-13-3-17,0.99,,"
"
821,125481,Karamellid pirni Kalev Caramel 120g,SH-9-3-3,0.99,,"
"
819,814347, Püree maasikate ja banaanidega ICA 120g,SH-5-6-17,0.99,,"
"
818,912031,Must Rukkileib Eesti Pagar 390g,SH-6-3-15,0.99,,"
"
816,986283,Jäätis vaarika remix Magnum 85ml/66g,SH-4-1-9,0.99,,"
"
815,986290,Jäätis mandli remix Magnum 85ml/66g,SH-4-1-9,0.99,,"
"
814,1006128,Martsipanibatoon klassikaline Kalev 40g,SH-9-9-21,0.99,,"
"
813,1006129,Martsipanibatoon Vana Tallinn Kalev 40g,SH-9-9-21,0.99,,"
"
812,987172,Jäätis sok. küpsise Super Viva 105ml/66g,SH-4-1-7,0.99,,"
"
811,978540,"Jogurt Kreeka 0,2% Actifeel 300g",SH-11-2-8,0.99,,"
"
810,986891,Jogurt kiud. kookose-apelsini Tere 150 g,SH-11-2-3,0.99,,"
"
823,145833,Müslibatoon piimašhokolaadi Corny 50g,SH-13-3-17,0.99,,"
"
808,283668,Nuikapsas tk,SH-12-2-8,0.99,,"
"
914,211080,Sidrun 1kl kg,SH-12-5-29,1.0,,"
"
913,810208,Jahutatud Krabimaitselised pulgad 150g,SH-8-7,1.0,,"
"
910,812107,Universaalne vürtsisegu Rimi Basic 250g,SH-13-12-78,1.0,,"
"
911,269167,"Paprika punane 1kl, kg",SH-12-2-13,1.0,,"
"
946,801003,Mahl apelsini Rimi 1l,SH-3-8-1,1.05,,"
"
948,174850,Burrito maitseainesegu Santa Maria 28g,SH-13-11-68,1.05,,"
"
949,190803,Küpsisepallid šokolaadis Lotte 30g,SH-9-3-4,1.05,,"
"
950,271521,Karamellikreem Karums 150g,SH-11-2-2,1.05,,"
"
951,139725,Kaste kanale koore-ürdi Maggi idea 30g,SH-13-8-38,1.05,,"
"
974,808102,Kikerherned I Love Eco 380g,SH-13-10-49,1.05,,"
"
953,1004520,Pastakaste Spaghetti al Pomodoro Maggi 46g,SH-13-8-38,1.05,,"
"
954,1004506,Pastakaste Spaghetti 4-juustu Maggi 37g,SH-13-8-38,1.05,,"
"
955,177913,Guacamole-kastme maitseainesegu S.M. 15g,SH-13-11-68,1.05,,"
"
956,970972,Haputaina Pehmik 240g,SH-6-2-10,1.05,,"
"
958,969526,Koorekreem pistaatsiamaitseline Karums 150g,SH-11-2-2,1.05,,"
"
959,271520,Šokolaadimaitseline kreem Karums 150g,SH-11-2-2,1.05,,"
"
960,1367429,"Alk.vaba õlu Clausthaler Grapefruit 0,33l",SH-3-1,1.05,,"
"
963,812592,Pähklibatoon Rimi pekaanipähklitega 35g,SH-13-3-17,1.05,,"
"
964,279877,Vaniljejogurt šok. nööpidega Danone 125g,SH-11-2-5,1.05,,"
"
965,287924,Kohupiimapasta vanilje Tere 4% 300g,SH-11-4-21,1.05,1.35,"regular
"
966,132932,Piimašokolaad tervete pähklitega Milka 100g,SH-9-9-20,1.05,,"
"
967,801665,Vatitikud Loving Touch karbis 60tk,SH-5-1-1,1.05,,"
"
968,917965,Classic Lavash LameLeib 120g,SH-6-5,1.05,,"
"
969,918672,Kohup.kreem šokolaaditükkidega Alma 150g,SH-11-4-21,1.05,,"
"
970,918382,Kohupiimakreem creme brulee Alma 150g,SH-11-4-21,1.05,,"
"
971,952658,Kohupiimakreem metsmaasika Alma 150g,SH-11-4-21,1.05,,"
"
972,812599,Pähklibatoon Rimi mandlitega 35g,SH-13-3-17,1.05,,"
"
973,807736,Tomatid tükeldatud Rimi 400g,SH-13-10-63,1.05,,"
"
945,811019,Röstitud maapähklid Rimi tükeldatud 90g,SH-13-13-81,1.05,,"
"
962,812598,Pähklibatoon Rimi Brasiilia pähklitega 35g,SH-13-3-17,1.05,,"
"
944,142103,Šokolaadibatoon Twix X-tra 75g,SH-9-9-21,1.05,,"
"
952,801105,Mais magus Rimi 340g/285g,SH-13-10-52,1.05,,"
"
942,165336,Piimašokolaad Milka Oreo 100g,SH-9-9-20,1.05,,"
"
943,162352,Piimašokolaad Milka Daim 100g,SH-9-9-20,1.05,,"
"
916,210718,Granaatõun kg,SH-12-5-28,1.05,,"
"
917,269171,Suvikõrvits roheline kg,SH-12-2-10,1.05,,"
"
918,215149,"Greip Sweetie 1kl, kg",SH-12-5-29,1.05,,"
"
919,274219,Lastevorst Rakvere 300g,SH-8-4,1.05,1.55,"loyalty
"
921,1005091,Proteiinibat.maas.&valge šokolaadi Leader 32g,SH-13-16,1.05,,"
"
922,1005075,Proteiinibatoon toffee fudge Leader 32g,SH-13-16,1.05,,"
"
923,987381,Mahlajäätis arbuusi-õuna Kaktus 45ml/48g,SH-4-1-5,1.05,,"
"
924,1368721,"Alk.vaba kokteil Le Coq Virgin Mojito 0,33l",SH-3-2,1.05,,"
"
926,808321,Külmsuitsusalaami viilutatud Rimi 100g,SH-8-13,1.05,,"
"
927,266862,Kohupiimapasta rosinatega Tere 5% 300g,SH-11-4-21,1.05,1.35,"regular
"
928,207109,Kohupiimakreem maasika-banaani Alma 150g,SH-11-4-21,1.05,,"
"
920,7250083,Koeramaius Akinu veise ribad 12tk 120g,SH-7-2-5,1.05,,"
"
930,139723,Kaste pastale Spag. Bolognese Maggi Idea  44g,SH-13-8-38,1.05,,"
"
941,170723,Piimašokolaad Milka Bubbly White 95g,SH-9-9-23,1.05,,"
"
929,163286,Kaste kanale 4 juustu Maggi Idea 32g,SH-13-8-38,1.05,,"
"
940,182443,Šokolaadibatoon  Mars 2-pakk 70g,SH-9-9-21,1.05,,"
"
939,805762,Allikavesi karboniseerimata Rimi 5l,SH-3-12-8,1.05,,"
"
937,266864,Kohupiimapasta banaani Tere 300g,SH-11-4-21,1.05,1.35,"regular
"
938,162159,Tomatipasta Tomacouli Panzani 200g,SH-13-6-31,1.05,,"
"
935,281670,Rukkileib Rehe Eesti Pagar 390g,SH-6-3-15,1.05,,"
"
934,946129,Röstsai Kuldne klassik Leibur 250g,SH-6-7-21,1.05,,"
"
933,104717,Herned Bonduelle 200g,SH-13-10-49,1.05,,"
"
932,1360915,"Alkoholivaba õlu Clausthaler Lemon 0,33l",SH-3-1,1.05,,"
"
931,1366011,"Alkoholivaba õlu Clausthaler Unfiltered 0,33l",SH-3-1,1.05,,"
"
936,177889,Dipikastmesegu juustu Santa Maria 16g,SH-13-11-68,1.05,,"
"
975,808091,Hernes roheline konserveerit. Rimi Basic 400g,SH-13-10-49,1.08,,"
"
1076,101156,Närimiskumm Spearmint Jenkki 30g,SH-9-3-5,1.09,,"
"
1080,1354336,"Karastusjook Coca-Cola Zero 0,33l prk",SH-3-7,1.09,,"
"
1077,1351912,"Karastusjook Coca-Cola 0,33l prk",SH-3-7,1.09,,"
"
1078,1352822,Energiajook Dynam,SH-3-4,1.09,,"
"
1079,129048,Täisterakaerahelbed Baltix 500g,SH-13-2-9,1.09,,"
"
1081,266818,Kohupiimapasta Tere 5% 300g,SH-11-4-21,1.09,1.39,"regular
"
1087,928753,Dessert šokolaaditükkidega Ehrmann 190g,SH-11-2-2,1.09,,"
"
1083,802318,Kartulipuder Rimi 200g,SH-13-8-40,1.09,,"
"
1084,1354018,"Energiajook Starter 0,5l",SH-3-4,1.09,,"
"
1085,810858,Konserveeritud magus mais Rimi 165g/140g,SH-13-10-52,1.09,,"
"
1086,811405,Tükeldatud tomatid Rimi Basic 400g,SH-13-10-63,1.09,,"
"
1088,274296,Jogurt jäätisemaits. šok.kuulidega 145g,SH-11-2-5,1.09,,"
"
1075,103245,Guljašimaitseaine Santa Maria 40g,SH-13-12-73,1.09,,"
"
1082,274176,Riisipuder aprikoosiga Aasa 200g,SH-11-2-2,1.09,,"
"
1074,103305,Marinaad universaalne Santa Maria 75g,SH-13-12-74,1.09,,"
"
1060,142824,Marinaad teriyaki Santa Maria 75g,SH-13-12-74,1.09,,"
"
1072,107581,Marinaad kanale Santa Maria 75g,SH-13-12-74,1.09,,"
"
1057,1364214,Karb.m.vesi piparm.-laim Värska Mineraal 1l,SH-3-12-9,1.09,,"
"
1058,1355733,Karb.lood.mineraalvesi Värska Mineraal 1l,SH-3-12-8,1.09,,"
"
1059,146047,Kalamaitseaine ürtidega Santa Maria 15g,SH-13-12-73,1.09,,"
"
1089,950247,Dessert vanilje Ehrmann 190g,SH-11-2-2,1.09,,"
"
1061,134966,Persillade Santa Maria 35g,SH-13-12-76,1.09,,"
"
1062,129087,Rosmariin Santa Maria 15g,SH-13-12-76,1.09,,"
"
1063,100272,Till Santa Maria 7g,SH-13-12-76,1.09,,"
"
1064,121172,Vahemere ürdisegu Santa Maria 12g,SH-13-12-73,1.09,,"
"
1065,119319,Salatimaitseaine ürtidega Santa Maria 30g,SH-13-12-73,1.09,,"
"
1066,119011,Kalamaitseaine tilliga Santa Maria 25g,SH-13-12-73,1.09,,"
"
1067,117136,Köömned Santa Maria 20g,SH-13-12-76,1.09,,"
"
1068,109737,Kotletimaitseaine Santa Maria 28g,SH-13-12-73,1.09,,"
"
1069,108996,Lihamaitseaine ürdi-küüslaugu Santa Maria 20g,SH-13-12-73,1.09,,"
"
1070,108596,Kanamaitseaine kollane karri Santa Maria 24g,SH-13-12-73,1.09,,"
"
1071,107583,Marinaad magus tšilli Santa Maria 75g,SH-13-12-74,1.09,,"
"
1073,103350,Šašlõkimaitseaine Santa Maria 45g,SH-13-12-73,1.09,,"
"
1090,296781,"Ploomtomat punane mini Rimi 1kl, 250g",SH-12-2-14,1.09,,"
"
1106,923009,Juusturull 115g,SH-6-6,1.09,,"
"
1092,944264,Peet aurutatud Rimi 400g,SH-12-9,1.09,,"
"
1115,1361786,"Kar.jook Kane's Penn Valley 0,65l pet",SH-3-7,1.09,,"
"
1116,1361840,"Karb. karastusjook limonaad Rimi 1,5l",SH-3-7,1.09,,"
"
1117,1362555,"Karastusjook Coca-Cola Lime 0,33l prk",SH-3-7,1.09,,"
"
1118,205906,Rukkileib Kodukandi Eesti Pagar 390g,SH-6-3-15,1.09,,"
"
1119,7135972,Kiisueine Sheba kanalihaga 85g,SH-7-1-1,1.09,,"
"
1120,200104,"Piim Alma 2,5% 1l",SH-11-8-37,1.09,,"
"
1114,955117,Vanilli- ja mustikajäätis Sipsik 70g/140ml,SH-4-1-7,1.09,,"
"
1121,923814,Gruusia rahvusleib puri Eesti Pagar 330g,SH-6-5,1.09,,"
"
1123,908097,Mitmevilja pehmik Eesti Pagar 240g,SH-6-2-10,1.09,,"
"
1124,910797,Must Pehmik Eesti Pagar 240g,SH-6-2-12,1.09,,"
"
1125,808547,Minirõngikud vanillimaitselised Rimi 220g,SH-6-4-10,1.09,,"
"
1127,903478,Röstsai mitmevilja Rimi Basic 500g,SH-6-7-21,1.09,,"
"
1126,265592,Must vormileib Fazer 300g,SH-6-3-15,1.09,,"
"
1056,100034,Marinaad küüslaugu Santa Maria 75g,SH-13-12-74,1.09,,"
"
1122,949675,Jogurt jäätisemaits. kommidega Emma 145g,SH-11-2-5,1.09,,"
"
1113,200132,Kohupiimakreem Emma vanilje Tere 150g,SH-11-4-21,1.09,,"
"
1112,806992,Meresool Rimi jäme 500g,SH-13-12-77,1.09,,"
"
1111,806991,Meresool Rimi peenike 500g,SH-13-12-77,1.09,,"
"
1093,108639,Halvaa vanilli Marmiton Ali Baba 100g,SH-9-6-10,1.09,,"
"
1094,812375,"Täispiim Rimi kile 3,5% 1l",SH-11-8-37,1.09,,"
"
1095,1366290,"Karb.kar.jook Bitter Lemon Schweppes 0,33l",SH-3-11,1.09,,"
"
1097,119544,Toiduželatiin Santa Maria 25g,SH-13-13-80,1.09,,"
"
1098,811470,Mahepuder I Love Eco õun-kaneel 6k 120g,SH-5-6-17,1.09,,"
"
1099,811471,Püree I Love Eco ploomi-pirniga 4k 90g,SH-5-6-23,1.09,,"
"
1100,119478,Närimispulk Pedigree Dentastick 45g,SH-7-2-5,1.09,,"
"
1102,7135956,Kiisueine Sheba vasikalihaga 85g,SH-7-1-1,1.09,,"
"
1103,7135948,Kiisueine Sheba kalkuniliha 85 g,SH-7-1-1,1.09,,"
"
1104,203467,Kohup. kreem mustikakisselliga Emma 150g,SH-11-4-21,1.09,,"
"
1105,200137,Kohupiimakreem Emma kakao Tere 150g,SH-11-4-21,1.09,,"
"
1107,939466,Sai Kirde Leibur 300g,SH-6-7-22,1.09,,"
"
1108,1360379,"Sidrunimaits.karastusjook Mountain Dew 0,5l",SH-3-7,1.09,,"
"
1109,1361813,"Kar.jook Kane's Carmel Valley 0,65l pet",SH-3-7,1.09,,"
"
1110,802592,Maisipulgad sidrunimaitselised Rimi 150g,SH-9-8-17,1.09,,"
"
1091,297912,"Salat Rooma Rimi 1kl, 200g",SH-12-6,1.09,,"
"
1055,100590,Jahvatatud ingver Santa Maria 20g,SH-13-12-76,1.09,,"
"
977,7019068,Õhuvärskendaja kuiv kohv,SH-15-2-11,1.09,,"
"
1053,100365,Hakklihamaitseaine Santa Maria 30g,SH-13-12-73,1.09,,"
"
995,963419,Kakao kohupiimapasta Tere 300g,SH-11-4-21,1.09,1.39,"regular
"
997,810936,Püree I Love Eco pirn-mango 6k 120g,SH-5-6-17,1.09,,"
"
998,810935,Püree I Love Eco pun.marjad-kaer 6k 120g,SH-5-6-17,1.09,,"
"
999,1367736,"Jäätee sidrunimaitseline Nestea 0,5l",SH-3-5,1.09,,"
"
1000,7176912,Seebimullitaja Paw Patrol 60ml,SH-5-5-7,1.09,,"
"
1001,1367737,"Jäätee rohelise tee maitseline Nestea 0,5l",SH-3-5,1.09,,"
"
993,129128,Tüümian Santa Maria 10g,SH-13-12-76,1.09,,"
"
1002,987893,Piparmündi-koorejäätis šok.tük 75g/140ml,SH-4-1-7,1.09,,"
"
1004,986892,Kohupiimakreem metsamarja Emma laktoosiv 150g,SH-11-4-21,1.09,,"
"
1005,988544,Jogurtikokteil plombiir Liisu 250g,SH-11-2-6,1.09,,"
"
1006,988532,Jogurtikokteil ploomi Liisu 250g,SH-11-2-6,1.09,,"
"
1007,987382,Mahlajäätis Kaktus Boom Red 45ml/48g,SH-4-1-5,1.09,,"
"
1010,182124,Kummikommid bananas Vidal 100g,SH-9-3-2,1.09,,"
"
1011,173741,Kummikommid sour rainbow pencil Vidal 100g,SH-9-3-2,1.09,,"
"
1003,1350568,"Jäätee Rohelise tee maits. Lipton 0,5l pet",SH-3-5,1.09,,"
"
1012,1368583,Mineraalvesi Värska Mineraal gaasita 1l pet,SH-3-12-8,1.09,,"
"
992,812720,Maisigaletid Rimi 115g,SH-13-1-2,1.09,,"
"
990,1365296,"Kali Karl Friedrich 1,5l plastpudel",SH-3-6,1.09,1.59,"regular
"
1054,100373,Kartulimaitseaine Santa Maria 30g,SH-13-12-73,1.09,,"
"
976,7019067,Õhuvärskendaja kuiv uus auto,SH-15-2-11,1.09,,"
"
978,962405,Jäätis küpsik Väike Tom 75gr/140ml,SH-4-1-7,1.09,,"
"
979,927834,Lihtne prantsuse baguette 250g,SH-6-6,1.09,,"
"
980,1367729,"Jäätee virsikumaitseline Nestea 0,5l",SH-3-5,1.09,,"
"
981,101155,Närimiskumm Peppermint Jenkki 30g,SH-9-3-5,1.09,,"
"
991,812826,Marineeritud sibulad Rimi 320g/190g,SH-13-10-55,1.09,,"
"
982,1368135,"Mineraalvesi gaasiga Laim Perrier 0,5l",SH-3-12-9,1.09,,"
"
984,7019066,Õhuvärskendaja kuiv vanill,SH-15-2-11,1.09,,"
"
985,7105961,Seebimullitaja Frozen 60ml,SH-5-5-7,1.09,,"
"
986,7019065,Õhuvärskendaja kuiv virsik,SH-15-2-11,1.09,,"
"
987,810923,Püree I Love Eco virsik-õun 6k 120g,SH-5-6-17,1.09,,"
"
988,1367689,"Alkoholivaba õlu A. Le Coq Porter 0,33l pudel",SH-3-1,1.09,,"
"
989,1367069,"Kali Karl Friedrich Mustsõstar 1,5l pet",SH-3-6,1.09,1.59,"regular
"
983,1368149,"Mineraalvesi gaasiga Roosa Greip Perrier 0,5l",SH-3-12-9,1.09,,"
"
1015,975422,Leib Peremehe pärmivaba Eesti Pagar 600g,SH-6-3-15,1.09,1.39,"regular
"
994,931079,Croissant aprikoosiga 70g,SH-6-6,1.09,,"
"
1018,1004089,Maisikepikesed kaneeliga Mõngel 100g,SH-9-8-17,1.09,,"
"
1038,809906,Hommikuhelbed šokolaadimaitselised Rimi 175g,SH-13-3-15,1.09,,"
"
1039,808187,Odratang Rimi Basic 800g,SH-13-18-100,1.09,,"
"
1040,163335,Tume šokolaad 72% Pergale 100g,SH-9-9-22,1.09,1.45,"regular
"
1041,100352,Küüslaugusool Santa Maria 40g,SH-13-12-77,1.09,,"
"
1042,139862,Tume šokolaad Pergale 100g,SH-9-9-22,1.09,1.49,"regular
"
1043,1354572,"Karastusjook Fanta apelsini 0,33l prk",SH-3-7,1.09,,"
"
1045,803423,Nektar greibi Rimi 1l,SH-3-8-3,1.09,,"
"
1046,801009,Nektar multi Rimi 1l,SH-3-8-3,1.09,,"
"
1047,809096,Mädarõigas Rimi 165g,SH-13-6-26,1.09,,"
"
1048,1366278,"Karb.karastusjook Schweppes Mandarin 0,33l",SH-3-11,1.09,,"
"
1049,1366291,"Karb-tud karastusjook Schweppes Tonic 0,33l",SH-3-11,1.09,,"
"
1050,1350569,"Jäätee sidrunimaitseline Lipton 0,5l",SH-3-5,1.09,,"
"
1051,1350580,"Jäätee virsikumaitseline Lipton 0,5l",SH-3-5,1.09,,"
"
1016,1368369,"Õlu A. Le Coq Premium Select 4,3% 0,355l",SH-1-6,1.09,,"
"
1052,809899,Hommikuhelbed metspähklimaitselised Rimi 175g,SH-13-3-15,1.09,,"
"
1037,811422,Jasmiiniriis Rimi Planet 4x125g,SH-13-15-90,1.09,,"
"
1036,106392,Joogivesi Saaremaa 5l,SH-3-12-8,1.09,,"
"
1044,804839,Tomatikaste Rimi 480g,SH-13-16-20,1.09,,"
"
1023,1008444,Tume šok. kreeka jog. täidisega Pergale 100g,SH-9-9-21,1.09,1.65,"regular
"
1021,7217327,Kassieine PrimaCat Classic lambal.kastmes 85g,SH-7-1-1,1.09,,"
"
1022,7217326,Kassieine PrimaCat veiseliha kastmes 85g,SH-7-1-1,1.09,,"
"
1024,983784,Päeva peenleib Pärnamäed 300g,SH-6-3-14,1.09,,"
"
1025,983783,Talu peenleib Pärnamäed 370g,SH-6-3-14,1.09,,"
"
1026,980932,Jogurt jäätisemaitseline šok. karud Emma 145g,SH-11-2-5,1.09,,"
"
1020,7217336,Kassieine PrimaCat Classic linnu. kastmes 85g,SH-7-1-1,1.09,,"
"
1027,142706,Tume šokolaad trühvlitäidisega Pergale 100g,SH-9-9-22,1.09,1.49,"regular
"
1028,975753,Jäätis Vanamehe topš soolakar. 75g/140ml,SH-4-1-7,1.09,,"
"
1030,1367109,"Kar.jook Sprite sidr.-laimimaits. karb. 0,33l",SH-3-7,1.09,,"
"
1031,7135949,Kiisueine Sheba lõhega 85g,SH-7-1-1,1.09,,"
"
1032,100338,Karri Santa Maria 25g,SH-13-12-73,1.09,,"
"
1033,100328,Broilerimaitseaine Santa Maria 30g,SH-13-12-73,1.09,,"
"
1034,100282,Lihamaitseaine tuline Santa Maria 20g,SH-13-12-73,1.09,,"
"
1019,7217337,Kassieine PrimaCat Classic kala kastmes 85g,SH-7-1-1,1.09,,"
"
1035,182264,Vesi sidrunimahlaga Water+ 1l,SH-3-12-9,1.09,,"
"
1130,297340,Greip punane Rimi kg,SH-12-5-29,1.1,,"
"
1128,290363,Sai Perenaise suur Eesti Pagar 500g,SH-6-7-22,1.1,,"
"
1129,211267,Salatisibul kg,SH-12-1-6,1.1,,"
"
1131,211259,Porrulauk kg,SH-12-1-6,1.13,,"
"
1174,922958,Skyr kirssidega Farmi 150g,SH-11-2-5,1.15,,"
"
1179,907046,Itaalia suupiste suitsupeekoni 119g,SH-6-6,1.15,,"
"
1176,918691,Skyr mustikatega Farmi 150g,SH-11-2-5,1.15,,"
"
1180,810829,Kaste Sambal Oelek ICA Asia 100g,SH-13-11-72,1.15,,"
"
1175,1355513,"Mineraalvesi gaasita Värska Aluseline 1,5l",SH-3-12-8,1.15,1.49,"regular
"
1173,274175,Riisipuder kirssidega Aasa 6%  200g,SH-11-2-2,1.15,,"
"
1167,103479,Kummikommid Haribo Kuldkarud 100g,SH-9-3-2,1.15,,"
"
1171,100318,Liha üldmaitseaine Santa Maria 35g,SH-13-12-73,1.15,,"
"
1170,100353,Pitsamaitseaine Santa Maria 5g,SH-13-12-76,1.15,,"
"
1169,100552,Vürts Santa Maria 15g,SH-13-12-75,1.15,,"
"
1168,103477,Kummikommid Haribo Tropicfruit 100g,SH-9-3-2,1.15,,"
"
1181,971770,Pagari Kaeraröst Eesti Pagar 430g,SH-6-7-21,1.15,1.59,"regular
"
1172,102709,Kuivpärm Nordic 2x12g,SH-13-13-83,1.15,,"
"
1182,141707,Kollased herned I Love Eco 500g,SH-13-7-33,1.15,,"
"
1200,289614,Mannapuder metsmaasikatega Aasa 200g,SH-11-2-2,1.15,,"
"
1184,980884,Skyr metsmaasika Farmi 150g,SH-11-2-5,1.15,,"
"
1185,192208,Köögiviljapuljong Gallina Blanca 120g,SH-13-8-43,1.15,,"
"
1188,810945,Mahe vürtsköömen I Love Eco 27g,SH-13-12-76,1.15,1.45,"regular
"
1190,946609,Lavash täisterajahu LameLeib 120g,SH-6-5,1.15,,"
"
1191,922972,Skyr virsikutega Farmi 150g,SH-11-2-5,1.15,,"
"
1192,1361940,"Alkoholivaba õlu Heineken 0,33l pudel",SH-3-1,1.15,,"
"
1193,908776,Mini Lavash LameLeib 120g,SH-6-5,1.15,,"
"
1194,1368213,"Maitsestatud mineraalvesi Värska Granaat 1,5l",SH-3-12-9,1.15,1.49,"regular
"
1195,128677,Halvaa India pähklite Marmiton Ali Baba 100g,SH-9-6-10,1.15,,"
"
1196,297915,Šampinjonid Rimi 250g,SH-12-7,1.15,,"
"
1197,923744,Kohupiimakreem metsmarja-rukkikama Farmi 150g,SH-11-4-21,1.15,,"
"
1198,291044,Kaneeli-suhkrutigu 110g,SH-6-6,1.15,,"
"
1199,1361164,"Alk.vaba õlu Saku Originaal 0,5l purk",SH-3-1,1.15,,"
"
1166,114191,Kummikommid Haribo Marjad 100g,SH-9-3-2,1.15,,"
"
1183,1003610,Präänik piparmündi Väike Väänik 250g,SH-9-5-5,1.15,,"
"
1165,117137,Nelk Santa Maria 10g,SH-13-12-76,1.15,,"
"
1159,137622,Maisipulgad Lotte 130g,SH-9-8-17,1.15,,"
"
1163,985217,Hapukapsa mahl 250ml,SH-12-8-36,1.15,,"
"
1133,285895,Karamellijäätis vahvlikoonuses Lion 110ml/72g,SH-4-1-4,1.15,,"
"
1134,1370801,"Karb.jook Vitamineral Rose Boost 0,355l purk",SH-3-13,1.15,,"
"
1135,1370800,"Karb.jook Vitamineral Green Boost 0,355l purk",SH-3-13,1.15,,"
"
1136,7271079,Koerasööt lammas PrimaDog 85g,SH-7-2-4,1.15,,"
"
1137,1008890,Närimiskumm arbuusi Five suhkruvaba 14g,SH-9-3-5,1.15,,"
"
1138,1008879,Närimiskumm Spearmint Five suhkruvaba 14g,SH-9-3-5,1.15,,"
"
1139,992844,Haputaina Röst Eesti Pagar 430g,SH-6-7-21,1.15,1.55,"regular
"
1140,190691,Pärloder Just Nature 500g,SH-13-18-100,1.15,1.69,"loyalty
"
1141,986413,Skyr apelsini-stracciatella Farmi 150g,SH-11-2-5,1.15,,"
"
1142,1371376,"Alkoholivaba õlu Carlsberg 0,33l pudel",SH-3-1,1.15,,"
"
1143,119549,Mahlajook multi Põltsamaa 1l,SH-3-8-2,1.15,1.59,"loyalty
"
1145,147385,"Jook apelsini-virs. Tymbark mag.ainega 0,25l",SH-3-8-2,1.15,,"
"
1146,1365280,"Õlu Santanos Tequila-Lime 4,5% 0,33l pdl",SH-1-6,1.15,,"
"
1147,1352712,"Alkoholivaba õlu Clausthaler Original 0,5l",SH-3-1,1.15,,"
"
1148,810230,Vahukoor Rimi 35% 200ml,SH-11-5-24,1.15,,"
"
1149,811587,Rimi köögiviljasupisegu 400G,SH-4-3-14,1.15,,"
"
1150,240550,Kanapihvid Tallegg 320g,SH-8-12-30,1.15,,"
"
1152,200247,Peenleib Tallinna Leibur 490g,SH-6-3-14,1.15,,"
"
1153,804115,Seavälisfilee kuumsuitsu viilutatud 100g,SH-8-11-20,1.15,,"
"
1154,802593,Maisipulgad kondenspiimamaitsega Rimi 130g,SH-9-8-17,1.15,,"
"
1155,802591,Maisipulgad traditsioonilised Rimi 130g,SH-9-8-17,1.15,,"
"
1156,1356551,Kali tume A.Le Coq 1l,SH-3-6,1.15,,"
"
1157,1356550,Kali A.Le.Coq Klassikaline 1l,SH-3-6,1.15,,"
"
1158,1350309,"Limonaad traditsiooniline 1,5l",SH-3-7,1.15,,"
"
1160,100245,Kalamaitseaine sidruniga Santa Maria 23g,SH-13-12-73,1.15,,"
"
1161,1358317,"Maitsest.min.vesi Värska Sidrun 1,5L",SH-3-12-9,1.15,1.49,"regular
"
1162,1357112,"Vesi Vitamineral Power 0,75l",SH-3-13,1.15,,"
"
1132,143915,Söögisooda Meira 125g,SH-13-13-83,1.15,,"
"
1164,140989,Vahukommid maasikamaits.kattega Haribo 100g,SH-9-3-2,1.15,,"
"
1201,946137,Sai Kirde suur Leibur 450g,SH-6-7-22,1.16,,"
"
1283,908069,Kaera pehmik Eesti Pagar 220g,SH-6-2-10,1.19,,"
"
1311,811566,Oad Rimi Cannellini 400g/240g,SH-13-10-50,1.19,,"
"
1310,270587,Kohupiimatasku 125g,SH-6-6,1.19,,"
"
1309,207467,Jogurt leiva-pähkli Farmi 400g,SH-11-2-5,1.19,1.65,"regular
"
1308,272890,Koorene jogurt must kirss Farmi 400g,SH-11-2-5,1.19,1.65,"regular
"
1307,272898,Koorene jogurt mustika Farmi 400g,SH-11-2-5,1.19,1.65,"regular
"
1306,803958,Kirsid hapud Rimi 340g,SH-13-10-60,1.19,,"
"
1305,157881,Kummikommid hapu puuvili Red Band 100g,SH-9-3-2,1.19,,"
"
1303,1362562,"Karastusjook Coca-Cola Lime 0,5l",SH-3-7,1.19,,"
"
